seconds_elapsed,accelerometer_z,accelerometer_y,accelerometer_x,gravity_z,gravity_y,gravity_x,gyroscope_z,gyroscope_y,gyroscope_x,orientation_qz,orientation_qy,orientation_qx,orientation_qw,orientation_roll,orientation_pitch,orientation_yaw,magnetometer_z,magnetometer_y,magnetometer_x,compass_magneticBearing,barometer_relativeAltitude,barometer_pressure,totalAcceleration_z,totalAcceleration_y,totalAcceleration_x,magnetometerUncalibrated_z,magnetometerUncalibrated_y,magnetometerUncalibrated_x,gyroscopeUncalibrated_z,gyroscopeUncalibrated_y,gyroscopeUncalibrated_x,accelerometerUncalibrated_z,accelerometerUncalibrated_y,accelerometerUncalibrated_x,GIS_Elevation,Temperature (°C),Humidity (%),Cloud Cover (%),Wind Speed (km/h)
24.14,-2.932510018,-0.849665642,0.157346994,-0.892948925,9.759088516,0.36492835,0.199141916,-0.194865864,0.516944323,-0.585820854,-0.655038536,0.341250926,0.333595663,-2.753647923,-1.472270131,-0.608280122,20.68125153,-43.89375305,-20.21250153,155.2745453,,,-4.100699782,8.035098672,0.671186745,10.25625038,-59.38125229,-35.51250076,0.191658825,-0.192727834,0.517860614,-4.100699782,8.035098672,0.671186745,20.4002182,32,83,18,21
24.15,-4.561172485,1.758893967,3.237665892,-0.88300997,9.759809494,0.369857728,-0.043951723,0.081306102,-0.316733395,-0.585883796,-0.654636085,0.341280729,0.334244221,-2.744933844,-1.473018169,-0.600639522,18.50625038,-48,-22.57500076,154.8118111,,,-3.924229169,10.87250767,3.079562759,8.0625,-63.48750305,-37.875,-0.051434817,0.083444127,-0.315817095,-3.924229169,10.87250767,3.079562759,20.4185607,32,83,18,21
24.16,-0.183673322,0.5648036,1.616556704,-0.835332096,9.76436615,0.359917179,-0.131183211,0.12541054,-0.520029181,-0.587471336,-0.652847052,0.341145918,0.335092559,-2.734702468,-1.477911711,-0.591431975,19.66875076,-44.98125076,-20.02500153,156.0020641,0.861373901,996.522583,0.838684324,9.516853809,0.896112054,9.225000381,-60.46875381,-35.32500076,-0.138666306,0.127548566,-0.519112885,0.838684324,9.516853809,0.896112054,20.39536827,32,83,18,21
24.17,2.844587445,-0.350404263,-0.656647727,-0.818492681,9.765708447,0.362388492,0.10873393,-0.042302388,0.224645521,-0.588053703,-0.652446419,0.340653837,0.335352451,-2.724775672,-1.479391992,-0.581093132,18.50625038,-42.82500076,-16.91250038,158.4498861,,,1.47924298,9.134839725,-0.534078011,8.0625,-58.31250381,-32.21250153,0.101250838,-0.040164358,0.225561824,1.47924298,9.134839725,-0.534078011,20.38155984,32,83,18,21
24.18,-0.103600889,-1.015454292,0.057926416,-0.86324206,9.761435032,0.373478159,0.094592412,-0.09205732,0.439761567,-0.586572498,-0.654195487,0.340648204,0.334543705,-2.733228445,-1.474736571,-0.588352054,19.95000076,-41.66250229,-18.15000153,156.4599601,,,-1.815673804,9.281758881,1.25671045,9.506250381,-57.13125229,-33.45000076,0.087109318,-0.089919295,0.440677863,-1.815673804,9.281758881,1.25671045,20.38123823,32,83,18,21
24.19,-2.030375957,0.869300365,1.203409791,-0.873608142,9.761051178,0.359179944,-0.23722934,-0.058215413,-0.082772178,-0.586511374,-0.654299587,0.341223672,0.333860293,-2.751552582,-1.47432673,-0.606512964,18.61875153,-45.71250153,-19.63125038,156.7588782,,,-2.779861689,10.733006,1.0875379,8.175000191,-61.18125153,-34.93125153,-0.24471243,-0.056077387,-0.081855883,-2.779861689,10.733006,1.0875379,20.39551947,32,83,18,21
24.2,0.291854322,-0.533514023,-2.078344107,-0.85563466,9.763037682,0.348380372,9.16E-04,0.034819292,-0.189978943,-0.587239057,-0.653510213,0.34139365,0.333953679,-2.754927039,-1.476451039,-0.610256761,17.08125114,-41.28750229,-15.73125076,159.1422961,1.146743774,996.4885864,-0.35030925,9.349715233,-1.772124481,6.637500286,-56.77500153,-31.03125191,-0.006566794,0.036957318,-0.189062647,-0.35030925,9.349715233,-1.772124481,20.386401,32,83,18,21
24.21,0.411025405,-0.654230595,-0.626103818,-0.860096037,9.762127399,0.362592682,0.18426736,-0.018264857,0.075075282,-0.586859941,-0.653906405,0.340967849,0.334279403,-2.742635727,-1.475471377,-0.59782961,19.6875,-41.64375305,-15.97500038,159.0126386,,,-0.525463854,9.02668438,0.011006984,9.243750572,-57.11250305,-31.27500153,0.176784267,-0.01612683,0.075991579,-0.525463854,9.02668438,0.011006984,20.38093408,32,83,18,21
24.22,-0.945669949,-0.784248352,1.119179964,-0.863571942,9.761818886,0.362663925,-0.060781043,-0.067042408,0.021838416,-0.586818099,-0.65408951,0.340876579,0.3340877,-2.744000435,-1.475140214,-0.598746777,18.99375153,-47.40000153,-21.41250038,155.6893787,,,-1.130010493,9.634700298,1.380658627,8.550000191,-62.88750076,-36.71250153,-0.068264138,-0.064904381,0.022754712,-1.130010493,9.634700298,1.380658627,20.41024854,32,83,18,21
24.23,0.639209509,-0.07646656,0.031631798,-0.863886237,9.762341499,0.347494304,-0.159527334,6.11E-05,0.017653992,-0.587130696,-0.653899103,0.341265112,0.33351402,-2.759157181,-1.475701153,-0.613590389,18.33750153,-42.15000153,-15.35625076,159.9821115,,,-0.163669068,9.088897514,-0.449372089,7.893750191,-57.63750076,-30.65625191,-0.167010429,0.002199113,0.018570289,-0.163669068,9.088897514,-0.449372089,20.39834092,32,83,18,21
24.24,0.17907536,0.232286453,-0.767354161,-0.869488597,9.761987209,0.343449727,0.033628106,-0.119301893,0.104641138,-0.587093592,-0.654080331,0.34133628,0.333150893,-2.765398502,-1.475322068,-0.619370997,21.07500076,-44.28750229,-17.73750114,158.1735009,0.982925415,996.5079346,-1.086820042,10.07234764,-0.172283232,10.63125038,-59.75625229,-33.03750229,0.026145012,-0.117163862,0.105557434,-1.086820042,10.07234764,-0.172283232,20.39156979,32,83,18,21
24.25,-0.921513498,0.014513969,0.03194885,-0.888814658,9.760131359,0.346703127,0.050396344,-0.158366695,0.18341215,-0.586643428,-0.654977828,0.341058508,0.332464278,-2.769661188,-1.473356903,-0.622131765,18.52500153,-43.10625076,-18.15000153,157.1663445,,,-2.388037026,9.850054502,0.880558737,8.081250191,-58.59375381,-33.45000076,0.042913252,-0.156228669,0.184328448,-2.388037026,9.850054502,0.880558737,20.41600333,32,83,18,21
24.26,-1.839072764,-0.258170605,0.814290941,-0.905980647,9.758464336,0.349217027,0.003817905,0.001893679,0.095478165,-0.586031497,-0.655544728,0.341252446,0.332227185,-2.773685455,-1.471623778,-0.626132756,18.90000153,-46.125,-20.08125114,156.4733344,,,-2.801516771,9.480841827,1.120319581,8.456250191,-61.61250305,-35.38125229,-0.003665189,0.004031708,0.09639446,-2.801516771,9.480841827,1.120319581,20.38464556,32,83,18,21
24.27,-1.598799914,-0.103553295,-0.016742826,-0.887711793,9.760231972,0.346571937,-0.055313805,0.158152892,-0.275683272,-0.586335599,-0.654586434,0.341726691,0.333091125,-2.769356966,-1.473467171,-0.623911351,18.31875038,-42.95625305,-18.16875076,157.0736114,,,-1.828595094,9.668917847,-0.054556361,7.875000477,-58.44375229,-33.46875,-0.062796899,0.160290918,-0.274766977,-1.828595094,9.668917847,-0.054556361,20.41823675,32,83,18,21
24.28,1.264076591,-0.091001034,-1.508702397,-0.850292921,9.763759613,0.341080487,-0.037873615,0.131488645,-0.352010831,-0.587461591,-0.653138965,0.341704965,0.333969951,-2.760095358,-1.477237523,-0.615932941,16.27500153,-46.16250229,-18.75,157.8942981,1.067474365,996.4981689,0.502492756,9.379864693,-1.275374472,5.831250191,-61.65000153,-34.05000305,-0.045356709,0.133626672,-0.351094536,0.502492756,9.379864693,-1.275374472,20.39255867,32,83,18,21
24.29,2.678502321,-0.511735916,-1.5966115,-0.842986166,9.764330864,0.342909694,0.082863807,-0.070310537,0.010323617,-0.587809563,-0.653088987,0.341255188,0.333915561,-2.755255938,-1.477862358,-0.610264659,17.70000076,-43.89375305,-18,157.7023913,,,1.723789406,8.793144608,-0.95330056,7.275000095,-59.38125229,-33.30000305,0.075380713,-0.068172511,0.011239911,1.723789406,8.793144608,-0.95330056,20.41553615,32,83,18,21
24.3,1.613011837,-0.558866024,-0.249891371,-0.860756516,9.762572289,0.348713562,0.048166686,-0.159985484,0.297796574,-0.587331593,-0.653945953,0.340941235,0.333399326,-2.756652355,-1.475951791,-0.610372275,18.30000114,-46.38750076,-17.71875,159.0945177,,,-0.585045114,9.474381208,0.872782037,7.856250286,-61.87500381,-33.01875305,0.040683593,-0.157847461,0.298712873,-0.585045114,9.474381208,0.872782037,20.40411772,32,83,18,21
24.31,-0.68386972,-0.408691883,0.444554657,-0.88660121,9.7603302,0.34677501,-0.051770789,-0.091782434,0.16584979,-0.586745173,-0.654941976,0.340961978,0.332454517,-2.768744826,-1.473565221,-0.621038616,21.76875114,-43.63125229,-16.3125,159.5006415,,,-2.037249184,9.831629562,0.68769722,11.32500076,-59.10000229,-31.61250114,-0.059253883,-0.089644406,0.166766081,-2.037249184,9.831629562,0.68769722,20.41306829,32,83,18,21
24.32,-1.910019219,0.233920097,-0.357648045,-0.898960143,9.759400845,0.341089264,-0.018173228,-0.111116302,0.045631599,-0.586541653,-0.655331671,0.341137275,0.33186546,-2.778945208,-1.472593963,-0.630598187,16.83750153,-45.80625153,-18.5625,157.9402675,1.223373413,996.4796143,-2.585684109,10.00247707,-0.20482562,6.393750191,-61.27500153,-33.86250305,-0.025656321,-0.108978276,0.046547896,-2.585684109,10.00247707,-0.20482562,20.41936053,32,83,18,21
24.33,-1.600236654,0.68888998,-0.059754372,-0.902332485,9.758879185,0.347063154,0.076266468,0.019364413,-0.028527385,-0.586252123,-0.655460656,0.341141447,0.33211787,-2.774407148,-1.472051799,-0.62648797,16.93125153,-46.875,-17.625,159.3937394,,,-2.576471746,10.4883399,0.561116897,6.506250381,-62.34375381,-32.92500305,0.068783375,0.02150244,-0.027611089,-2.576471746,10.4883399,0.561116897,20.39153622,32,83,18,21
24.34,-0.839273185,0.877274036,0.946325541,-0.889111608,9.759961605,0.350671232,6.11E-04,0.032375833,-0.187535485,-0.586536735,-0.655026227,0.340987816,0.332629725,-2.765898705,-1.473180294,-0.618526459,20.0625,-44.66250229,-17.90625,158.1529871,,,-1.45675039,10.49396286,1.28207438,9.618750572,-60.13125229,-33.20625305,-0.006872229,0.034513859,-0.186619194,-1.45675039,10.49396286,1.28207438,20.41844542,32,83,18,21
24.35,0.792641282,0.555182457,0.484205127,-0.864899963,9.762077332,0.35235928,-0.008277217,0.08118393,-0.215452003,-0.587232888,-0.65423876,0.340689346,0.333256483,-2.754710793,-1.47541821,-0.607808858,16.08750153,-44.86875153,-18.71250153,157.3614355,,,-0.003349953,10.14939671,0.734118009,5.643750191,-60.35625076,-34.01250076,-0.015760312,0.083321953,-0.214535713,-0.003349953,10.14939671,0.734118009,20.39557928,32,83,18,21
24.36,1.808945179,0.77603817,0.051401377,-0.856506765,9.762777328,0.353485823,0.019700389,-0.058337588,-0.040775223,-0.587614,-0.654127598,0.340274543,0.3332268,-2.750180483,-1.476169825,-0.602542818,17.58750153,-47.15625,-20.26875114,156.7409466,0.961791992,996.5105591,0.763310418,9.705886602,0.318843622,7.162500381,-62.62500381,-35.56875229,0.012217296,-0.056199559,-0.039858928,0.763310418,9.705886602,0.318843622,20.39542048,32,83,18,21
24.37,1.506933153,0.52654314,0.244725496,-0.8656106,9.761973381,0.353501827,-0.021838416,-0.091324284,0.192239149,-0.587483317,-0.654580355,0.340085819,0.332760319,-2.753861547,-1.475305974,-0.60519141,20.96250153,-47.28750229,-20.30625153,156.7602935,,,-0.177547452,10.52124119,0.617348239,10.51875019,-62.77500153,-35.60625076,-0.02932151,-0.089186256,0.193155445,-0.177547452,10.52124119,0.617348239,20.39361833,32,83,18,21
24.38,-0.811973572,0.086844921,-0.437516287,-0.885464817,9.76035738,0.348941743,-0.008277217,-0.071165746,0.119546236,-0.587053329,-0.655260235,0.340264767,0.33199732,-2.766196728,-1.473591745,-0.616630644,15.84375095,-45.78750229,-19.83750153,156.5752574,,,-2.301416779,9.521998405,-0.47377888,5.400000095,-61.25625229,-35.13750076,-0.015760311,-0.069027722,0.120462536,-2.301416779,9.521998405,-0.47377888,20.40166251,32,83,18,21
24.39,-1.852004588,-0.084156513,-0.628798448,-0.882473588,9.760581017,0.350243196,0.04367683,-0.020158538,-0.151036318,-0.587071896,-0.655131817,0.340287998,0.332194135,-2.763767004,-1.473828733,-0.614549011,18.82500076,-47.94375229,-18.88125038,158.5044444,,,-2.337787718,10.29332471,0.157926303,8.381250381,-63.43125153,-34.18125153,0.036193739,-0.018020511,-0.150120018,-2.337787718,10.29332471,0.157926303,20.3861788,32,83,18,21
24.4,0.140838265,0.343358517,0.528849497,-0.863720864,9.762311459,0.348763764,-0.029290967,-0.00311541,-0.190040034,-0.58773309,-0.654548973,0.340004563,0.332463935,-2.75781846,-1.475668371,-0.608530462,18.52500153,-46.125,-17.26875114,159.4745889,0.779464722,996.5321045,-0.317766863,10.14221802,1.090648586,8.081250191,-61.61250305,-32.56875229,-0.03677406,-9.77E-04,-0.189123735,-0.317766863,10.14221802,1.090648586,20.40217464,32,83,18,21
24.41,1.135634005,0.026042461,0.929989487,-0.857292026,9.762917042,0.347684279,-0.025503605,-0.006169734,-0.006658425,-0.588056743,-0.654428422,0.339754567,0.332384586,-2.756301641,-1.476320446,-0.606467009,22.03125,-44.70000076,-15.37500095,161.0188453,,,0.282353067,9.75410223,1.226082313,11.58750057,-60.16875076,-30.67500114,-0.032986699,-0.004031708,-0.005742129,0.282353067,9.75410223,1.226082313,20.40171884,32,83,18,21
24.42,0.358629405,0.396733761,0.586932495,-0.863670409,9.762426853,0.345661566,-0.02932151,-0.030848671,0.08185588,-0.587961495,-0.654671371,0.339765131,0.332063779,-2.760891676,-1.475791812,-0.610571086,17.66250038,-44.94375229,-19.10625076,156.9689408,,,-0.687338306,9.769296885,0.786042258,7.218750477,-60.43125153,-34.40625,-0.036804603,-0.028710645,0.082772178,-0.687338306,9.769296885,0.786042258,20.41057022,32,83,18,21
24.43,-0.314016223,1.253976822,-0.091003358,-0.866613865,9.762411118,0.338673145,-0.079626223,-0.040133817,0.023029601,-0.588031948,-0.654689908,0.339950144,0.331712842,-2.769042253,-1.475774527,-0.618454695,17.64375114,-45.63750076,-17.21250153,159.3356829,,,-1.4222938,10.10106144,-0.287617287,7.200000286,-61.12500381,-32.51250076,-0.087109318,-0.03799579,0.023945899,-1.4222938,10.10106144,-0.287617287,20.41351415,32,83,18,21
24.44,-0.584906638,-0.198686123,-1.138327241,-0.864231318,9.762663364,0.337473765,0.059895292,-0.033536477,-0.059559317,-0.588154495,-0.654620111,0.339905903,0.331678703,-2.769309878,-1.476046979,-0.61858964,21.71250153,-45.82500076,-17.49375153,159.1055813,0.871948242,996.5211792,-1.285902882,9.196096039,-0.616869675,11.26875019,-61.31250381,-32.79375076,0.052412197,-0.03139845,-0.058643019,-1.285902882,9.196096039,-0.616869675,20.39790621,32,83,18,21
24.45,-0.375496209,-0.192994118,-0.073287189,-0.857369512,9.763074398,0.34303996,0.024587306,-0.024587307,-0.073151056,-0.588278025,-0.65449807,0.339626163,0.331986874,-2.760992527,-1.476490974,-0.61030668,16.61250114,-44.96250153,-19.08750153,156.9977844,,,-0.993619606,9.815956593,1.008574739,6.168750286,-60.43125153,-34.38750076,0.017104215,-0.02244928,-0.07223476,-0.993619606,9.815956593,1.008574739,20.39256908,32,83,18,21
24.46,0.825812489,-0.015420437,0.69108054,-0.849297762,9.763934612,0.338607475,-0.079137532,0.02669479,-0.055894127,-0.588658631,-0.654213309,0.339568943,0.331932038,-2.762218118,-1.477427185,-0.611328214,19.66875076,-44.28750229,-16.3125,159.7796381,,,0.068913305,9.325786972,0.645104977,9.243750572,-59.75625229,-31.61250114,-0.086620627,0.028832817,-0.05497783,0.068913305,9.325786972,0.645104977,20.39112702,32,83,18,21
24.47,0.79218936,-1.036203384,-0.59933275,-0.842655033,9.76451683,0.338417485,0.031184647,0.020586142,-0.038179048,-0.588859707,-0.653984576,0.339510888,0.332085475,-2.759699941,-1.478065848,-0.608947277,20.94375038,-44.51250076,-17.30625153,158.754152,,,0.098105727,9.245866895,-0.24945177,10.51875019,-59.98125076,-32.60625076,0.023701553,0.02272417,-0.03726275,0.098105727,9.245866895,-0.24945177,20.38893194,32,83,18,21
24.48,0.770658448,-0.247521877,-0.536751509,-0.845136017,9.764363766,0.336632341,-0.009468404,-0.076663529,0.0537561,-0.588934511,-0.654158801,0.339361489,0.331762239,-2.762535095,-1.477898061,-0.611026138,18.61875153,-41.64375305,-15.95625019,159.0351303,0.731903076,996.5379028,-0.054077796,9.433942604,-0.217268297,8.175000191,-57.13125229,-31.25625038,-0.016951497,-0.074525503,0.054672398,-0.054077796,9.433942604,-0.217268297,20.38398602,32,83,18,21
24.49,-0.195973992,-0.590161324,-0.505556524,-0.854927599,9.763563156,0.335139126,0.005894845,-0.091568632,0.098654661,-0.588780642,-0.654580444,0.339283898,0.331282631,-2.767993212,-1.477021337,-0.615609825,19.35000038,-45.31875229,-17.28750038,159.119917,,,-1.177268732,9.04439106,-0.150747824,8.925000191,-60.80625153,-32.58750153,-0.001588249,-0.089430604,0.09957096,-1.177268732,9.04439106,-0.150747824,20.39606064,32,83,18,21
24.5,-0.730101407,-1.218939781,-0.117264822,-0.859853268,9.762951851,0.340320379,0.077121678,-0.05845976,0.016432262,-0.588594794,-0.654887795,0.339060843,0.331233799,-2.764721394,-1.476356745,-0.611917555,18.31875038,-43.93125153,-15.45000076,160.6239468,,,-1.743171304,8.643473625,0.688534696,7.875000477,-59.41875076,-30.75000191,0.069638583,-0.056321731,0.01734856,-1.743171304,8.643473625,0.688534696,20.39400396,32,83,18,21
24.51,-0.782761961,-0.048616886,1.140495837,-0.859373629,9.762947083,0.341678813,-0.061391909,-0.035735589,-0.032070402,-0.588628173,-0.654938221,0.338927448,0.331211418,-2.763166428,-1.476352036,-0.610112458,20.02500153,-43.36875153,-15.82500076,159.9532733,,,-1.381615818,9.697152901,1.456271863,9.581250191,-58.85625076,-31.12500191,-0.068875004,-0.033597563,-0.031154104,-1.381615818,9.697152901,1.456271863,20.42280865,32,83,18,21
24.52,-0.050262183,-0.260266781,0.296607465,-0.856328458,9.763374805,0.337055907,-0.036743516,0.034147341,-0.02669479,-0.588795036,-0.654752105,0.339057893,0.33114925,-2.76661098,-1.476816177,-0.613654822,19.23750114,-44.83125305,-17.23125076,158.9753367,0.613006592,996.552063,-0.952343416,9.251131058,4.79E-04,8.793750763,-60.30000305,-32.53125,-0.04422661,0.036285368,-0.025778494,-0.952343416,9.251131058,4.79E-04,20.40750038,32,83,18,21
24.53,-0.159171134,-0.369798183,-0.767766654,-0.854224652,9.763472557,0.339548513,0.058032154,0.008857539,-0.023671011,-0.588765949,-0.654673278,0.339051932,0.331362829,-2.763248801,-1.476922274,-0.610623688,17.86875153,-43.59375,-14.60625076,161.4763801,,,-0.973878831,9.581459999,-0.3690929,7.425000191,-59.06250381,-29.90625191,0.05054906,0.010995566,-0.022754713,-0.973878831,9.581459999,-0.3690929,20.40014121,32,83,18,21
24.54,0.073046237,-0.284934044,-0.408200681,-0.850089312,9.76378727,0.340861246,0.016523893,-0.039278606,-0.045509425,-0.588920802,-0.654610783,0.338861674,0.331405759,-2.76025033,-1.477266014,-0.607380062,21.58125114,-43.125,-15.50625038,160.2231794,,,-0.576191678,9.550233936,0.002871386,11.13750076,-58.59375381,-30.80625153,0.009040798,-0.037140578,-0.044593129,-0.576191678,9.550233936,0.002871386,20.41046904,32,83,18,21
24.55,0.221325666,-0.934906006,-0.627608359,-0.849183708,9.7639575,0.338252038,-0.002535089,-0.040866853,3.05E-04,-0.589066654,-0.654611021,0.338793054,0.331216171,-2.762529731,-1.477451205,-0.60923934,19.21875,-45.11250305,-17.0625,159.2823249,,,-0.652283448,8.736673927,-0.30675986,8.775000572,-60.58125305,-32.36250305,-0.010018182,-0.038728827,0.00122173,-0.652283448,8.736673927,-0.30675986,20.39368537,32,83,18,21
24.56,0.042460144,-0.608705044,-0.225451484,-0.852355868,9.763617039,0.340080142,0.04092794,-0.047342021,0.02809978,-0.58899492,-0.654805511,0.338655859,0.3310996,-2.761958241,-1.477080464,-0.608268946,16.80000114,-43.40625,-16.53750038,159.1434831,0.655288696,996.546875,-0.822532788,9.094520807,0.168693994,6.356250286,-58.87500381,-31.83750153,0.033444847,-0.045203994,0.029016077,-0.822532788,9.094520807,0.168693994,20.40655375,32,83,18,21
24.57,-0.169387758,-0.124011993,-0.059235215,-0.854463756,9.763505936,0.338007867,-0.025870123,-0.022418737,0.015821398,-0.588988721,-0.654863179,0.338703036,0.330948323,-2.764903545,-1.476958513,-0.61104995,20.88750076,-43.10625076,-16.76250076,158.7506966,,,-1.124148071,9.282237625,0.078006016,10.44375038,-58.57500076,-32.0625,-0.033353217,-0.020280711,0.016737695,-1.124148071,9.282237625,0.078006016,20.41429228,32,83,18,21
24.58,-0.196130782,-0.298118114,-0.42945376,-0.852664173,9.763734818,0.335917249,0.005039635,-0.026572618,-0.038301221,-0.589102447,-0.654790998,0.338707119,0.330884501,-2.766302228,-1.477208555,-0.612346828,19.36875153,-44.00625229,-15.07500076,161.090336,,,-0.887737215,9.096554565,-0.217268297,8.925000191,-59.47500229,-30.37500191,-0.00244346,-0.024434592,-0.037384924,-0.887737215,9.096554565,-0.217268297,20.40903175,32,83,18,21
